a	144	0	because if its to cold it might freeze, killing the butterfly, and if its to warm or hot it could die of exhaustion or it could over-heat causing the stages of a butterfly to slow down.
a	426	0	Because the numbres on the chart.
a	465	1	The count overall got smaller.
a	301	1	The higher temperature are mostly female and the lower temperature are mostly male. I said partly true partly false because some male sea turtles are high temperatures and some female sea turtles are in the lower temperatures.
a	613	0	I looked  at the smallest tempshore and it is 2002 Wich i found helpfullbeculs  IT means it is NOT decreasing if 1960 is only 8456
a	183	0	hi my name is ................
a	296	1	I think it is true because male eggs like the sand cooler then female eggs like the sand .The male eggs like 80 to 85 degrees and female like it 84 to 88 degrees.
a	519	0	I think its partly true because some of the years the temperature is colder than the other years 2002 is warmer then 2008 and 2010 because they are colder then the later years.
a	342	1	I think this claim is true because when the temperature rises, there seem to be more females. between 84.20-85.19 it is kinda scattered but in general, it seems like the lower the temp. the more males, but the higher the temp. the more females. since this claim doesn't go into many specifics, I think we could say yes, the sand temperature affects the gender of the turtles.
a	565	1	In 1960 Temperature was 84.56 and in 2016 the Temperature was 85.57 so it increased.
a	220	1	The caterpillars all went into their pupas when the temperature was 59 degrees (F) or higher.
a	226	0	Because it shows inside and outside and two are both caterpillars but then also one is a chrysalis. That is the same tempachure so kinda true kinda false
a	150	0	I think it is true because if it is cold it is harder for them to turn into a butterfly because it is so cold outside. Another example is if it is really hot outside then it would be hard for the crystal to change because it is so hot.
a	558	0	They have not stayed the same since scientists started keeping track. They actually have decreased by over 300 million the first year and then over 20 million the last year
a	307	0	I think the first claim is partly right and partly wrong because if you look at the data close enough you will see that the highest temperature is 63.14 and the life cycle stage is a chrysalis and as the temperature goes down you see that the life cycle stage has changed into a caterpillar so the life cycle of stage of the butterflies is taking a bit longer.
a	619	0	that is not true because some numbers were is the 900s and some were only in the 100s so it was all mixed up so i would not say it was about the same.
a	93	0	because some times its colder than other times and its still the same part of the cycle\n
a	665	0	I said it is false because when I looked at the data as the year went higher the temperature moving up. For example, in 1960 the temperature was 84 degrees and in 2014 it was 86 degrees.
a	547	0	Yes it has because it's been at a constant migration of the protest of the change of the butterfly started at 2020 to 1996.
a	147	1	higher the tempeature the more females hatched
a	98	1	In Playa most of the females sand temperature is higher than the males sand temperature. Like number 1 Playa 85.80 was a female. then number 8 at Playa 80.67 was a male. So it must make a difference if the temperature of the sand is high or low because almost all of the lower ones are male and most of the higher ones are female.
a	11	0	I think its true because in colder weathers, monarch butterflies usually go inside where it warmer but when  monarch butterflies are in warmer weather they tend to go outside because it would be way warmer than the colder times.
a	526	0	because in 1960 the sand temperature was 84.56 and in and in 1972 it was 84.20
a	522	0	The temperatures have not been decreasing they have been staying around 85 degrees the coldest its been there is 84 degrees.
a	653	0	If you look at the chart the year 1960 is lowest but then it is increasing not decreasing so I think that claim 2 is false.
a	120	0	The data shows the caterpillars are turning into chrysalis at certain temperatures without supplying anymore info. How much did they eat? What did they eat? Where did they live? When did they eat? Were they sick? There's a lot more that we would need to know in order to tell. There are indoor caterpillars that turned in to chrysalis, but outdoor caterpillars, too. For all we know, the outdoor ones could be more productive out in the wild, and the indoor ones may just be fed and lazy.
a	406	1	I think this statement is false because butterflies dies in a quick amount of time they don't stay around for 17 years and the data on the chart has different numbers leading up to 2013 as you can see it has gone down.
a	446	0	this is boring
a	335	1	I think this question is true because when the temperatures are getting warmer there are lots of chrysalis'. But when it is a little colder out there are mostly caterpillars.
a	218	0	because the butterfly has to go places
a	114	0	because if the temperature change  will efeck\nit and it will not think it is clam.
a	261	0	I think it's true because, I think that when it's hot the chrysalis is more likly to be wanting to get out of the chrysalis. The butter fly could also be wanting to dry it's wings on the sun ( because it's hot.)
a	264	0	I think the temperature affects the monarch butterfly because when i changed the temperature to highest to lowest i saw that in the 60s i saw that they were all mostly chrysalis and when the the temperature is lower they are caterpiler.
a	193	0	its false because we don't have enough information.
a	78	0	?
a	672	0	I know that this claim is false. I know this because the temperature is barley changing. Over all the temperature is increasing rather than decreasing. This claim is opposite from the truth.
a	146	0	The temperature of the sand shouldn't affect the eggs because when you look at your data table you can see there is no clear pattern for the temperatures to prove that there is a way for the temperature to affect whether leatherback eggs are hatch as male or female.
a	420	1	when i sorter the years i  the new one is the hottest with 85.57 and the last is 84.56
a	348	0	how it migerates it changes treaw the wind
a	148	0	i think its true because the temperature affects whether leatherback eggs hack then they will die
a	219	1	As I quickly looked through the location, and went onto temperature where I looked and saw that mainly the monarch butterfly does turn into the chrysalis quicker at hotter temperatures whether inside or outside.
a	431	0	because there are no data that the monarch butterfly has stayed in one place for many times in a row. it did not come back in 2013 but they did come back in 2014. so it is false they did not stay in on place for a whily\n
a	58	1	When the temperature is higher its seems to male it slower because all of the chrysalis is 59 degrees or above and all of the caterpillars are 60 degrees and under. The chrysalis stage comes first and is all a higher temp than the caterpillars stage is after the chrysalis stage and is a lowe temp.
a	36	0	because the  evidence shows that the temperature is in the 80s so the sand has to be in the 80s to be hatched
a	4	1	I think the claim is true because outside it is 56.84 degrees  and the butterfly is in the caterpillar stage. The other one says that it is 59.54 degrees and the butterfly in in it's chrysallis stage.
a	469	0	in mexioco the count of marnark buttr flys stay the same because it is always worm there\n
a	699	0	It is true because when I put the years from lowest to highest so that is why I think it is true.
a	552	0	well some years it was decressing and some years it was getting hotter so i dont know if thats a true fact that ever sence 1960 the sand temp has been decreasing
a	319	0	when i sorted the temperatures from lowest to highest it the males and females were mixed up. so i think that this would be partly true partly false
a	577	0	it canged a lot and they were in all kinds of places
a	92	1	The females are usually hotter.
a	555	0	they leev for winter
a	589	0	if you see the evidence you see that the first 2002 thing is 86.72 degrees but in the 2012 one it is 85.06
a	54	1	I think that it partially matters what temperature it is for a monarch butterfly to effect how fast it's life cycle goes because when i was looking at the data i noticed that if the temperature was over or at 60.48 then it was more likely to be in a chrysalis.
a	505	0	I think that it is true because they say every winter they migrate Mexico and they estimate the butterfly population every year sense 1993.
a	29	1	In the graph, you can see many of the females were found in Playa and many of the males in Suriname. The temperature for the females is mostly high ranging from 88-84. From this, we can make the claim that females spawn in warmer climates. As the males spawn in cooler areas.
a	537	0	i think this claim is false because in the 1962 the temperature was 85.10 degrees and in 2012 was 85.06. the temperature has only dropped 0.6 degrees in 52 years.
a	470	1	As you can see in the data...over the years the butterfly population in Mexico has changed. There were way more butterflies in the 90's. in the 2000's the numbers died down , but in the early and late 2010's it slowly started rising again.
a	75	0	yes because 50 50
a	73	0	butterfly's like the warmness but it does not help them grow does the warmness help us grow we like it like butterfly's it does not help us grow.
a	25	0	Most of the monarchs are still caterpillars because it takes a long time to create a chrysalis,and since it takes long to make a chrysalis it is partly true.But if we did the same but with only chrysalis we will see that its just in the middle.
a	209	1	i think its partly true and partly false because number 1 and  2 are both 85 degrees and one is male and ones female but numbers 19 and 20 is a big different 19 is 80 degrees and its a male and 20 is 86 degrees and a female
a	535	0	the
a	466	0	it will stay the same because it is warm\n all year around
a	312	1	I think that wen it gets hoter it seams that the speasheas gros faster as you see in the graf.
a	184	1	all of the chrysalis are 60 or above and all of the caterpillar are below 59
a	181	1	I believe that the female are born in the higher temperature than the males. The numbers on the board for females the highest is 87.09 for for the temp, but for the boys it's like 83.62 for the temp.
a	101	1	All higher temperatures above 59.50 are in stage 3 or 4 because of how high the temperature is in there location. But just 6 of them are still in stage 2 though.I have thought about it and came up with this theory, they may have been born just went the temperature was warmer and they still are growing fast but just have not made the cut.
a	200	0	it taks abowt a yere
a	461	0	it might of been decreasing because of the weather
a	617	0	When we look at the  year, then at the temperature, we can see that in 1960 the temperature was high, but it said that the temperature in Raine Island was decreasing, which means that it was going down.
a	201	1	well most females in the data are born in 85.50 degrees  or more and most males are born below 85.50 degrees. all but 2 females are bore in less 80.50 degrees. and there not 1 male is born in more that 80.50. so its not exactly true but it is party true
a	527	0	I think this claim is wrong because in 1993 the population of monarch butterflies were at 311.50 million. But by 2003, the population has risen to 556.00 million. And by 2018 it went back down to 302.50. This is why I think the claim is false.
a	132	0	if you look at 1,2,and 3 the first is female and the temperature is at 85.80 and then the second one is male the temperature for that one is 85.04 but if you look at the third its female but the temperature is 84.77 which is colder than the males
a	192	0	It's True because it is the same thing but their are a little diference. They almost have the same patterns.
a	6	0	I think this claim is partly true partly false because it has to be a certain temperture for a cryselis to form.
a	393	1	well in 1960 the temp was 84.56 and in 2016 the temp was 85.16 witch is higher but the temp did drop some years but it has clearly gone up
a	260	0	I think sand temperature affects leatherbacks so they hatch as male or female. Temperature from as low as 84.20 to as hi as 88.08. Males are as low as 80.60 and as hi as 85.19.
a	326	0	If you look at number 26 the temperature is 63.14 and the butterfly is in its chrysalis but if you look at number 29 the butterfly is a caterpillar
a	210	0	If you look at the data you will see the data I highlighted their is a Temperature the same and they are Male and Female.
a	263	0	I think the temperature affects the monarch butterfly because when i changed the temperature to highest to lowest i saw that in the 60s i saw that they were all mostly chrysalis and when the the temperature is lower they are caterpiler.
a	16	0	I think it's partly true because it shows that inside they are mostly still chrysalis and outside its more of caterpillars
a	480	0	In my graph, the dots representing the number of butterflies are scattered all over the place, definitely not the same. This proves that the claim is false.
a	231	1	when outside it  chrysalis's faster and it's warmer outside
a	83	0	I think this is true because if it is super cold outside the butter fly will be very cold and might freeze to death.  But if it is to hot the butter fly might die of heat.
a	266	0	some of the chrysalis are at the 56 degree mark but most of them are from 60 to
a	149	0	I think it is false because the turtle born in Playa for example is a female that was born at a temperature of 85.80 degrees Fahrenheit and one of the males born in Playa is 84.98. There is also males, and females born in Suriname that are almost exactly the same temperature when they were born. In conclusion that is why i think that The sand temperature doesn't affect whether leatherback eggs hatch as a male or female.   \n\n\n\n\n\n\n\n\n\n\n\n\n\n\np
a	594	0	in 2013 there were 33.50 million and in 1996 there was 909.50 million and that is an 876 million difference.
a	23	0	The temperatures are not that different. They are all in the high 50s/low 60s. The majority is the caterpillar even though the temperatures at least 1 degree apart. But then again a few degrees can make a difference depending on the study.
a	87	1	True, because if the sand is cool then it is a male, but if the sand is hot then it is a female.
a	109	1	84.20 and up is allmost all female
a	473	0	as you see the years to 1960 to 2016 the 1960 is at 84.56\nbut the 2016 is at 85.57 so it is false\n
a	633	0	Looking at my data I desided that I would make it into a graph. \nThen I set the Y axis to sample number and X axis to year then I added a trend line and saw the data going down hugely. It went from 909.50 to 33.50.
a	350	0	if its cold or if its a bigger egg it will hatch more slow if its a bigger or more cold cattipiler will stay in to keep worm
a	524	0	i think this claim is false because This table jumps from 556.00 million to 109.50 million
a	94	0	Most eggs don't hatch with warm weather but they also can hatch themselves.\n
a	344	0	It is true because the temp. is just like the other female temp. so that is why I think it is true.
a	463	0	I think the numbers change depending like how much food they\neat or the tempature or the breeding.
a	125	1	If you look at the temperatures from lowest to highest, you see that all the lowest temperatures say caterpillar and the higher temperatures say chrysalis. This shows that the temperature of the habitat affects how quickly monarch butterfly's life cycle stages change.
a	434	0	in many years there's proof of temperature rising an decreasing back and forth.
a	479	0	it has been decreasing but not very fast.
a	41	0	i dont now
a	553	0	Becuse I think that sand can not be wash away from the bech the humens
a	571	1	I think it is not true because it side it was decreasing when it has been going up for the most part it only goes down a littal bit!
a	602	1	When you look at the chart pay attention to the numbers of the population. It was going downward! In 1993 the population was 3 million to 1996, 9 million now look at 2013, 33 million! It was in the hundred million not 10 million! You can not say it has stayed the same when it fell down to 10 million. I think the claim is False!
a	507	1	the temp is incresing
a	269	1	I think the claim is true because the graph shows that the highest temperature shows that the catupiler is in its chrysalis the coldest temperature the butterfly was still a catipiller.
a	276	1	I know the temperature of the monarch butterfly's habitat affects how quickly it goes through its life cycle stages is because when I sort the data by cold to hot and most of the hot temperature was the chrysalis meaning they do better in hot places
a	258	0	I think that the  sand tempechure WONT change wether  a sea tuttle haches a boy or girl. Becauls i looked at the data tabelle and saw that mostly  regardles of the  temechure ita an even chance.
a	346	0	so the temp. helps but not to hot
a	630	0	Sample one has 33.50 million buterflies.Sample number 8 has 145.50. The numbers go higher every sample number.
a	272	1	I found that the butterflies grow more in warmer weather.   The butterflies in 54 degrees were still in the caterpillar stage.  But in the 62 degree range they were in the chrysalis stage.  That shows they grew more.
a	486	0	Because more and more butterflies come there each year.
a	332	1	When the temperature is higher the butterfly is turning into a chrysalis and soon the chrysalis is turning into a monarch butterfly.
a	489	0	This is hipping because of the forest fires and polotchipon\nthat has been happening for years
a	151	1	all the females are at a higher tem like 85 butt the males are lower like 80 but some males are at 85 too and some females are as low as 84
a	295	1	i think this claim is true because when the temperature  is warmer most of the butterflies stay inside. When, the temperature is colder most of them stay outside to make there chrysalis.
a	403	1	Some are saying that the temperature of the sand in Raine Island, Australia has been decreasing since 1960. This information is incorrect. As I have made my graph of data that has been collected from the past years, I have found that the temperatures have gone up since 1960, not gone down.
a	197	0	I don't think it really matters were they are born or what temp it is they will be any gender really think suriname has more boys than girl and playa has more girls than boys.
a	528	0	They when to know how the lefe sikole goses so they keep track of the butterflys.
a	501	0	I think this is true because the data table shows that the temperature was decreasing lower and lower each time they tested it.
a	694	0	yes because i looked at the map type thing and if i'm right it shows the population of the monarch butterfly.the map gives me a good way of seeing the population and im going with that the population is the same now than it was.
a	422	0	no because it goes from 85.21 to 86.72 also it keeps going from 84 to 85.
a	365	1	Why I think it is false is pretty simple. If you look at the table or digram then it shows in 1960 the temputare of the sand was 84.56 degrees F. And then go 2014 the temputuare is 86.16 degrees F. So that would lead me to believe that the temputuare of the sand is increasing not decreasing.
a	482	0	The weather is not going down. I know that because in 2002 it was just about the same tempature as it was in 2012.
a	437	0	The graph shows that the temps of the sand have decrease but in some years they got higher.
a	246	0	I think it is not eftine becaues it do not say that it is
a	205	1	when the temperature is lower most of the butterflys are still caterpillers and when the temperature is higher most of the butterflys are chrysalis
a	317	0	I know the claim is partly true and partly false. I know this because The hot sand produces females and cold sand produces male turtles. the partly part is because in the middle of the graph, it's a mix of male, and female babies. I sorted it this way because the question was on the temperature of sand.
a	222	0	because the report showd that the tempiture dosent realy matter
a	262	0	If you put the temperature from lowest to highest and look at the male/  female collem, the low temperature is female, and the male is in the high temperature.
a	107	0	Cause the type of turtles only hatch as males
a	562	0	The temp goes up by a degre and then one year it will go down by a degre.
a	352	0	it dose not mater.
a	40	0	sample #7 is almost the exact same tep as #60
a	435	0	Because mexico can not stay the same it haves to change at some point that's what I think.
a	500	0	I think is true its because the monarch butterflies like it warn in Mexico.
a	625	0	in 1960 it was 84.56 (f) then in 2016 it was 85.57 (f). that is why.
a	379	0	I think the scientists are wrong the sands are not going down in temperature and the graph provides the evidence to support. Yes by the graph the sands go up and down every recorded time like it can go up then it can go down then back up then down but the last one is back up which supports my stupid claim\n
a	33	1	because in the hotter temperature the female eggs hatched
a	368	0	every time in two years the temperature was in between 84-86
a	605	0	because it was in the reading!!!!!
a	390	0	False because on the graph the numbers change depending on the years. because 1996 the butterfly rate was really hi and in 2013 it was really low.
a	196	0	dot no\n
a	95	0	because it starts from caterpillar to chrysalis, then it ends with a caterpillar not a butterfly.
a	303	0	I think it is partly true partly false, its partly true because i realize that female baby turtles are born with higher tempatures and males are born with lower tempatures, and I can understand that. But I also think its partly false because number 2 (male) has 85.04, and number 28 (female) has a tempature in the range of 84, so does number 3 and number 9. Im a little confused of what this means and I think that if females are born in that area, the should be males.
a	616	0	I think this claim is false because, when you look at the graph, the count is not the same, in the years. In 1997, this is the most of the butter flys had been there.(in Mexico.)
a	645	1	I think it is false because the graph shows that it is increasing insted of decreasing.\n
a	450	0	because it went from 33.50 to 909.50.
a	82	1	Because some male temps are low that means that females are high temps. But some males are quite high in temps.
a	91	0	BECASE IM HOMEAFOBIC AND I HATE TRANSEGENDER
a	660	0	Each year there's a little bit of a difference and sometimes it stays the same. In 1993 when scientists started estimating butterfly population the population was about 311.50 and the lowest one was in 2013 and it was 33.50.
a	554	0	I think this claim is true because if the temp changes out side the sand changes.
a	371	0	This is true because
a	195	1	The lower temperature they are in the caterpillar stage and in the higher temperature they are in a chrysalis stage.
a	449	0	The reason why I think it is false is because it can't be true.\n
a	563	0	I think it is partly true partly false because some butter flys were made from the cacoon and sme had to die off so i dont know if it is true or false.\n
a	358	0	because some butterfly's moved to other places in the world they did not just stay in one place.
a	173	0	I think that  it is partly Fales cuz it lakes a long time to              \nbecome a butterfly..
a	198	0	I think the terteles are lether back becuse there are diferet to other  tipes of anamules
a	270	1	the males are at the bottom and some in the middle, the females are at the top there are three in the middle. Also it said in the beginning that the temperature determines if they are male or female.
a	658	0	I think that this piece of evidence is partly true partly false too, because the island off of Australia is getting warmer but I also notice that its not, in 2002 the tempature was 86.72, but in 2010,12,and 16 the tempature was in the 85's, So it went down. Plus, it's just an island off of Australia. That doesn't mean that the whole country is having there tempature increasing.
a	221	1	when the temature became hotter and more dense the buterfly started going through the cycles of their transformation
a	137	1	when it was cold outside they were mostly still caterpillars. I also saw that some of them were inside witch I think has effected how they grew to be butterflies because it was warmer inside then outside some days,  I think that may of effected how they grew.
a	214	0	the go thro stoages and the wintr thay are thry millen miols from thay nachrol habtat
a	624	0	in 2018 there was 302 and in 1995 there where 630 and in 1996 there was 909 and in 2013 there was 33 so I think that that claim is false.
a	234	0	because for some reason the heat makes the gender different and the turtles know this so they place their eggs in different places accordingly.
a	106	0	sometimes it might be harder to lay eggs and give birth in colder-weather because it might hurt
a	59	0	The temperatures of a monarch butterfly's can affect the life cycle because for example, the intense heat may interfere with butterfly's natural habitat and life cycle changes and can put heat on monarch butterfly's life cycle by shutting down their organs, or maybe slowing down the process of growing.
a	474	0	because the heat goes upbut it also goes low\n
a	230	0	it's partly true and partly false because maybe the sand temperature does affect whether leatherback eggs to hatch as male or female but it could be false because it depends on the gender who knows if the sand temperature affects the animal's gender
a	419	1	I think this claim is partly true and false because the monarch count has stayed in the millions but the numbers have increasingly have gone way lower sense 1996.
a	534	0	Out of time
a	493	1	In the data if we take the oldest date and the newest date, we will see that the water is accutaully is incressing.
a	129	0	it does not madder about the weather. It just madders what the turtle gave birth to in the eggs.
a	684	0	I think that this claim is false because in the graph  made it shows that it did go down on the third year but then it started to increase sense then and it does not seem like it is going down any where.
a	0	0	Female or Male they go to warm places where temperature go up to 80 degrees. They always go to warmer places
a	349	0	because they just don't just lay girl turtle
a	143	1	I said what I said because of males where more cornily born in colder places
a	452	0	because they go to mexico in winter
a	682	0	in 2008 the temperature is 85.21 but in 2002 the temperature is 86.72
a	599	1	yes because of its tempura is raising.
a	255	1	After 11 days there were more chrysalises when it was warmer and more caterpillars as it got colder. So warmer temps make the monarch butterfly's life cycle go faster.
a	448	1	because its going down evrey year
a	90	0	i dont know
a	293	0	If you look at the table you will see that if it is most likely to be warm the turtle will be a female. Because I looked at all of the temperature and the temp is high if it is a female. If the temperature is on the cooler side then that means that the turtle will be a male. All of the temperatures that show males have a lower temperature than the females. And females have a higher temperature than the males. So I think when it is warmer it will be a female and when it is cooler it will be a male.
a	695	0	I think that the sand temperature in Raine Island has not been decreasing since 1960 because the temperature numbers have just kind of been scattered around after I organized the data by year.
a	69	1	when the caterpiler is in his chrysalis stage it is hoter but when it is in its normal stage it is ushiy less worm [NOTE: grayed out rows already coded in Feb13 file]
a	76	0	i think it is true because it said on one that it is a caterpillar and it was 56.84 (F) but then when it was in a chsalar so the wather sangis all the time so the caterpillar is in all cinds of wether.
a	112	1	The temperature for male eggs was between 80-86, which is lower than the 84-87 that the female eggs had. I believe that if the egg is warmer, females will hatch. If it's colder, males will hatch.
a	643	1	I think it is false. So look at the chart at 1960 the temperature is 84.56 but almost every year after that it has been 85 or 86 but some have been 84 but most are higher on 84. But on 1964,1970 and 1972 are all lower but it said that it has been decreasing since 1960 which means every year after that but way more are higher plus the last year is 85.57 which is also higher.
a	638	1	I think this claim is false because at 1960 it was 84.56. But if you look at my evidence two years after it was 85.10. Through the years the temperature has been getting higher and is not decreasing. Also the temperature got up to 86.72 which has not decreased from 1960. So the temperature of the sand in Raine Island is not decreasing.
a	415	0	on the chart it shows that the temperature has decreased and in crested over time making this evidence true
